golId,game,event1,event2,event3,event4,event5,event6,event7,event8,event9,event10,event11,event12,event13,event14,event15,event16,event17,event18,event19,event20,event21,event22,event23,event24,event25,event26,event27,event28,event29,event30,event31,event32,event33,event34,event35,event36,event37,event38,event39,event40,event41,event42,event43,event44,event45,blueTopGP,blueTopWR,blueTopKDA,blueJungleGP,blueJungleWR,blueJungleKDA,blueMidGP,blueMidWR,blueMidKDA,blueADCGP,blueADCWR,blueADCKDA,blueSupportGP,blueSupportWR,blueSupportKDA,redTopGP,redTopWR,redTopKDA,redJungleGP,redJungleWR,redJungleKDA,redMidGP,redMidWR,redMidKDA,redAdcGP,redAdcWR,redAdcKDA,redSupportGP,redSupportWR,redSupportKDA,result
36926,ESPORTSTMNT05_2530903,RED: first_blood,RED: herald,RED: dragon,RED: first_tower_top,RED: first_tower_mid,RED: dragon,RED: herald,RED: second_tower_top,BLUE: first_tower_bot,RED: first_tower_bot,RED: second_tower_mid,BLUE: dragon,BLUE: first_tower_top,BLUE: baron,RED: dragon,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: second_tower_top,RED: dragon,RED: baron,RED: second_tower_bot,BLUE: inhibitor_mid,RED: third_tower_bot,RED: inhibitor_bot,RED: elder_dragon,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: baron,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus,,,,,,,,,,,,1,0.0,0.8,1,1.0,12.0,4,0.75,8.0,5,0.6,2.1,0,0.0,0.0,7,0.43,2.9,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
36928,ESPORTSTMNT05_2530937,BLUE: first_blood,RED: dragon,RED: herald,BLUE: dragon,RED: first_tower_top,BLUE: first_tower_top,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_mid,BLUE: second_tower_mid,RED: second_tower_bot,RED: dragon,BLUE: first_tower_bot,BLUE: second_tower_bot,BLUE: dragon,BLUE: baron,BLUE: second_tower_top,RED: dragon,RED: first_tower_mid,RED: second_tower_mid,BLUE: baron,BLUE: dragon,RED: second_tower_top,BLUE: baron,RED: dragon,RED: third_tower_bot,RED: inhibitor_bot,RED: third_tower_mid,RED: inhibitor_mid,BLUE: third_tower_bot,RED: nexus_tower,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,5,0.4,2.3,1,0.0,0.5,5,0.6,6.3,0,0.0,0.0,1,0.0,1.0,1,0.0,1.7,0,0.0,0.0,1,1.0,12.0,2,0.0,1.8,0,0.0,0.0,1
36929,ESPORTSTMNT05_2530942,BLUE: first_blood,BLUE: dragon,RED: herald,BLUE: dragon,RED: first_tower_top,RED: herald,BLUE: first_tower_bot,RED: dragon,BLUE: first_tower_top,RED: first_tower_bot,RED: first_tower_mid,BLUE: first_tower_mid,BLUE: dragon,RED: second_tower_bot,RED: dragon,BLUE: baron,RED: second_tower_mid,BLUE: dragon,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,1,0.0,1.7,0,0.0,0.0,4,1.0,57.0,2,0.5,9.7,5,0.8,3.4,2,0.5,1.5,1,1.0,6.5,0,0.0,0.0,1,1.0,8.0,3,1.0,9.5,1
36930,ESPORTSTMNT05_2530947,RED: dragon,BLUE: herald,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_mid,BLUE: first_tower_top,RED: first_tower_top,BLUE: first_tower_bot,RED: dragon,RED: first_tower_bot,BLUE: second_tower_mid,BLUE: second_tower_bot,BLUE: baron,RED: first_tower_mid,RED: second_tower_top,BLUE: dragon,BLUE: third_tower_mid,BLUE: third_tower_bot,BLUE: second_tower_top,RED: dragon,RED: baron,RED: second_tower_mid,RED: second_tower_bot,RED: third_tower_mid,RED: third_tower_bot,RED: inhibitor_bot,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,0,0.0,0.0,2,0.5,1.5,1,0.0,1.3,0,0.0,0.0,1,0.0,1.4,1,1.0,3.0,1,1.0,11.0,1,0.0,3.0,2,1.0,3.0,0,0.0,0.0,0
36931,ESPORTSTMNT05_2530951,BLUE: first_blood,BLUE: dragon,RED: herald,BLUE: first_tower_bot,BLUE: dragon,RED: first_tower_bot,RED: herald,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: dragon,RED: dragon,BLUE: baron,RED: first_tower_top,RED: first_tower_mid,RED: second_tower_top,BLUE: first_tower_top,RED: dragon,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,2,1.0,1.8,3,0.67,2.2,0,0.0,0.0,4,1.0,14.5,2,0.5,1.6,0,0.0,0.0,0,0.0,0.0,3,1.0,3.8,1,1.0,2.4,0,0.0,0.0,0
36933,ESPORTSTMNT05_2530886,BLUE: first_blood,RED: herald,RED: dragon,RED: first_tower_top,RED: first_tower_bot,RED: herald,RED: dragon,BLUE: first_tower_top,RED: second_tower_bot,BLUE: first_tower_mid,RED: first_tower_mid,RED: baron,BLUE: second_tower_mid,RED: second_tower_top,RED: second_tower_mid,RED: third_tower_top,RED: inhibitor_top,RED: third_tower_mid,RED: inhibitor_mid,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: dragon,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,1,0.0,0.2,0,0.0,0.0,0,0.0,0.0,3,1.0,4.1,2,0.5,11.7,0,0.0,0.0,2,1.0,31.0,1,1.0,4.7,0
36935,ESPORTSTMNT05_2530905,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,BLUE: first_tower_top,BLUE: herald,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: dragon,BLUE: second_tower_bot,RED: first_tower_bot,BLUE: dragon,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1,1.0,3.5,0,0.0,0.0,1,0.0,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,4.0,0,0.0,0.0,1
36936,ESPORTSTMNT05_2530907,RED: first_blood,RED: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_top,RED: dragon,RED: herald,RED: first_tower_mid,RED: dragon,BLUE: first_tower_bot,RED: first_tower_top,RED: baron,BLUE: first_tower_mid,RED: second_tower_mid,RED: first_tower_bot,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.0,3.0,1,1.0,16.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.5,4.3,0,0.0,0.0,0
36938,ESPORTSTMNT05_2521030,BLUE: dragon,RED: herald,BLUE: first_blood,RED: first_tower_bot,BLUE: dragon,RED: first_tower_top,RED: herald,RED: first_tower_mid,RED: dragon,RED: second_tower_bot,BLUE: dragon,BLUE: first_tower_top,RED: dragon,BLUE: first_tower_bot,BLUE: baron,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,BLUE: first_tower_mid,BLUE: dragon,RED: second_tower_top,RED: baron,BLUE: elder_dragon,BLUE: second_tower_mid,RED: third_tower_top,RED: inhibitor_top,BLUE: second_tower_bot,BLUE: baron,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,1,1.0,4.7,1,0.0,0.4,1,1.0,5.5,1,0.0,7.0,0,0.0,0.0,0,0.0,0.0,4,0.25,3.4,2,1.0,16.5,0,0.0,0.0,2,1.0,7.0,1
36940,ESPORTSTMNT05_2531062,BLUE: dragon,BLUE: herald,BLUE: dragon,BLUE: first_blood,BLUE: first_tower_mid,BLUE: first_tower_top,BLUE: first_tower_bot,BLUE: dragon,RED: herald,BLUE: second_tower_top,BLUE: second_tower_mid,BLUE: second_tower_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: dragon,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,3,0.67,3.2,5,0.4,2.3,1,1.0,5.0,2,0.5,4.5,3,0.33,3.5,0,0.0,0.0,3,0.33,1.5,3,0.67,14.0,1
36943,ESPORTSTMNT02_2578266,BLUE: first_blood,RED: herald,RED: dragon,BLUE: herald,BLUE: first_tower_mid,BLUE: first_tower_top,RED: dragon,RED: first_tower_bot,BLUE: second_tower_mid,RED: first_tower_top,BLUE: first_tower_bot,BLUE: second_tower_bot,BLUE: third_tower_bot,RED: first_tower_mid,BLUE: dragon,BLUE: second_tower_top,BLUE: baron,BLUE: dragon,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,3,1.0,13.0,3,1.0,11.3,1,1.0,6.7,1,1.0,5.7,1,1.0,6.7,2,0.5,1.3,1,1.0,3.8,2,0.0,1.0,0,0.0,0.0,4,0.5,1.5,1
36946,ESPORTSTMNT02_2578286,RED: dragon,BLUE: herald,RED: first_blood,RED: dragon,RED: herald,BLUE: first_tower_bot,RED: first_tower_top,RED: first_tower_bot,BLUE: first_tower_mid,BLUE: first_tower_top,RED: second_tower_bot,RED: third_tower_bot,BLUE: second_tower_top,RED: dragon,RED: dragon,RED: first_tower_mid,RED: baron,RED: elder_dragon,RED: inhibitor_bot,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: second_tower_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,2,0.5,2.4,0,0.0,0.0,0,0.0,0.0,1,1.0,13.0,5,0.4,1.4,0,0.0,0.0,1,0.0,1.5,0,0.0,0.0,1,0.0,1.7,2,0.5,2.1,0
36950,ESPORTSTMNT02_2557041,RED: herald,RED: dragon,BLUE: first_blood,RED: first_tower_bot,BLUE: first_tower_bot,BLUE: herald,RED: dragon,BLUE: first_tower_mid,BLUE: second_tower_bot,RED: first_tower_top,BLUE: first_tower_top,BLUE: second_tower_mid,BLUE: baron,BLUE: second_tower_top,BLUE: dragon,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,6.8,15,0.6,5.0,0,0.0,0.0,4,1.0,10.8,3,1.0,5.4,1,1.0,3.0,0,0.0,0.0,0,0.0,0.0,2,0.5,2.2,0,0.0,0.0,1
36952,ESPORTSTMNT02_2556868,RED: first_blood,RED: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_top,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_bot,RED: dragon,RED: first_tower_mid,RED: first_tower_top,RED: dragon,BLUE: first_tower_mid,BLUE: dragon,RED: second_tower_mid,RED: baron,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,1.3,0,0.0,0.0,3,0.67,6.4,1,0.0,1.3,2,0.5,4.3,4,0.75,3.2,8,0.63,3.3,1,1.0,3.5,0,0.0,0.0,3,0.67,2.1,0
36954,ESPORTSTMNT02_2556914,RED: first_blood,BLUE: dragon,RED: herald,BLUE: dragon,RED: first_tower_bot,BLUE: first_tower_top,BLUE: first_tower_bot,BLUE: herald,RED: dragon,RED: first_tower_top,BLUE: first_tower_mid,RED: dragon,RED: dragon,RED: first_tower_mid,RED: baron,RED: dragon,RED: second_tower_bot,RED: second_tower_mid,RED: third_tower_bot,RED: inhibitor_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: second_tower_top,RED: third_tower_top,RED: inhibitor_top,BLUE: baron,RED: elder_dragon,RED: inhibitor_bot,RED: inhibitor_mid,RED: nexus_tower,BLUE: baron,RED: elder_dragon,RED: inhibitor_bot,RED: nexus_tower,RED: nexus,,,,,,,,,,,5,0.6,2.9,4,0.25,2.4,2,0.0,2.3,0,0.0,0.0,0,0.0,0.0,1,1.0,14.5,5,0.4,2.1,0,0.0,0.0,1,0.0,2.0,1,0.0,3.7,0
36956,ESPORTSTMNT02_2578299,BLUE: first_blood,BLUE: herald,RED: dragon,BLUE: first_tower_top,BLUE: second_tower_top,BLUE: first_tower_bot,BLUE: dragon,BLUE: first_tower_mid,BLUE: herald,BLUE: second_tower_bot,BLUE: second_tower_mid,BLUE: third_tower_bot,BLUE: baron,BLUE: dragon,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: third_tower_mid,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,9.3,5,1.0,8.4,1,1.0,11.0,0,0.0,0.0,4,1.0,10.1,0,0.0,0.0,6,0.33,2.7,1,1.0,4.7,6,0.33,2.7,1,0.0,2.2,1
36957,ESPORTSTMNT02_2578279,BLUE: dragon,BLUE: herald,BLUE: first_tower_bot,BLUE: second_tower_bot,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: first_tower_top,BLUE: first_tower_mid,RED: first_tower_top,BLUE: second_tower_mid,BLUE: dragon,BLUE: baron,BLUE: dragon,BLUE: second_tower_top,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: third_tower_mid,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33,1.3,1,1.0,7.5,0,0.0,0.0,0,0.0,0.0,5,0.6,3.1,0,0.0,0.0,1,0.0,1.0,2,0.0,1.5,1,0.0,3.0,0,0.0,0.0,1
36958,ESPORTSTMNT02_2578370,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: first_tower_top,BLUE: second_tower_top,BLUE: first_tower_bot,BLUE: first_tower_mid,BLUE: dragon,BLUE: herald,BLUE: second_tower_mid,BLUE: third_tower_mid,RED: first_tower_bot,BLUE: dragon,RED: baron,BLUE: second_tower_bot,BLUE: dragon,RED: first_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,7,0.57,1.8,0,0.0,0.0,4,1.0,5.8,3,1.0,11.5,0,0.0,0.0,0,0.0,0.0,10,0.4,2.2,8,0.88,7.7,0,0.0,0.0,4,0.75,2.3,1
36959,ESPORTSTMNT02_2578314,BLUE: first_blood,BLUE: herald,BLUE: first_tower_top,RED: dragon,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_mid,RED: first_tower_mid,BLUE: dragon,BLUE: first_tower_bot,RED: baron,RED: dragon,RED: first_tower_top,RED: second_tower_top,RED: second_tower_bot,RED: third_tower_bot,RED: second_tower_mid,RED: dragon,BLUE: second_tower_mid,RED: dragon,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,2,1.0,4.2,0,0.0,0.0,1,0.0,2.5,1,1.0,3.3,0,0.0,0.0,1,1.0,3.7,6,0.5,2.3,1,1.0,13.0,0,0.0,0.0,1,1.0,15.0,0
36960,ESPORTSTMNT06_2210164,BLUE: first_blood,RED: herald,BLUE: dragon,RED: first_tower_top,BLUE: first_tower_bot,BLUE: herald,RED: first_tower_bot,RED: second_tower_top,BLUE: first_tower_mid,BLUE: dragon,BLUE: second_tower_mid,BLUE: dragon,BLUE: first_tower_top,BLUE: baron,BLUE: second_tower_bot,BLUE: dragon,BLUE: second_tower_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: baron,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,1,0.0,1.7,1,0.0,2.3,3,0.0,2.0,0,0.0,0.0,2,0.0,1.5,8,0.38,2.6,1,1.0,4.8,0,0.0,0.0,4,1.0,10.4,1,1.0,15.0,1
36961,ESPORTSTMNT06_2210170,RED: first_blood,BLUE: herald,RED: dragon,BLUE: first_tower_top,BLUE: first_tower_bot,BLUE: dragon,RED: herald,RED: first_tower_top,BLUE: first_tower_mid,RED: first_tower_bot,BLUE: second_tower_top,RED: second_tower_bot,RED: dragon,BLUE: baron,BLUE: second_tower_bot,BLUE: second_tower_mid,BLUE: third_tower_bot,BLUE: dragon,BLUE: inhibitor_bot,BLUE: dragon,BLUE: baron,BLUE: third_tower_top,BLUE: third_tower_mid,BLUE: inhibitor_top,BLUE: inhibitor_bot,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,1,1.0,4.0,4,0.5,3.2,0,0.0,0.0,3,0.67,10.0,0,0.0,0.0,6,0.67,5.3,0,0.0,0.0,8,0.5,3.5,0,0.0,0.0,0,0.0,0.0,1
36962,ESPORTSTMNT06_2190198,RED: first_blood,BLUE: herald,BLUE: first_tower_top,RED: dragon,RED: first_tower_bot,BLUE: first_tower_mid,RED: dragon,BLUE: herald,BLUE: first_tower_bot,RED: first_tower_mid,BLUE: second_tower_top,RED: first_tower_top,BLUE: dragon,BLUE: baron,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: second_tower_bot,BLUE: dragon,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: inhibitor_mid,BLUE: baron,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,4,0.5,2.3,10,0.8,6.1,1,0.0,1.0,4,0.5,4.3,2,1.0,4.8,2,0.5,1.6,11,0.64,5.0,1,1.0,7.0,0,0.0,0.0,1,1.0,6.0,1
36963,ESPORTSTMNT06_2210177,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: first_tower_top,BLUE: first_tower_bot,BLUE: dragon,BLUE: herald,BLUE: second_tower_bot,BLUE: first_tower_mid,BLUE: second_tower_mid,RED: dragon,BLUE: baron,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.6,0,0.0,0.0,5,0.8,4.1,6,0.67,17.0,2,0.5,3.4,0,0.0,0.0,3,0.33,1.7,6,0.5,5.3,3,0.33,3.7,0,0.0,0.0,1
36964,ESPORTSTMNT06_2210192,RED: dragon,BLUE: first_blood,BLUE: herald,BLUE: dragon,BLUE: first_tower_top,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_bot,BLUE: first_tower_mid,RED: dragon,RED: first_tower_mid,RED: baron,RED: first_tower_top,BLUE: dragon,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,2,0.5,4.0,2,0.5,4.6,2,0.5,3.6,3,0.67,5.1,3,0.67,2.7,0,0.0,0.0,0,0.0,0.0,4,0.75,4.5,2,1.0,11.0,2,1.0,3.3,0
36965,ESPORTSTMNT06_2190291,BLUE: first_blood,BLUE: herald,RED: dragon,RED: herald,RED: dragon,RED: first_tower_bot,BLUE: first_tower_top,RED: second_tower_bot,RED: first_tower_top,RED: dragon,BLUE: first_tower_mid,BLUE: second_tower_top,BLUE: first_tower_bot,BLUE: dragon,RED: first_tower_mid,RED: dragon,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,BLUE: second_tower_mid,RED: second_tower_top,RED: baron,RED: third_tower_top,RED: third_tower_bot,RED: inhibitor_bot,RED: inhibitor_top,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,2,1.0,2.0,4,0.5,2.9,2,0.5,4.3,2,0.5,2.7,2,0.0,1.3,0,0.0,0.0,5,0.6,3.7,2,0.5,8.5,4,0.75,7.7,1,1.0,7.0,0
36966,ESPORTSTMNT06_2210313,BLUE: first_blood,RED: dragon,RED: herald,RED: dragon,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_bot,RED: first_tower_top,RED: dragon,RED: first_tower_mid,BLUE: first_tower_top,BLUE: dragon,RED: second_tower_mid,RED: baron,RED: second_tower_bot,BLUE: dragon,RED: second_tower_top,RED: baron,RED: dragon,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: third_tower_top,RED: nexus,,,,,,,,,,,,,,,,,,,,,4,0.75,6.3,2,0.5,2.1,5,0.2,2.6,2,1.0,7.3,5,0.8,5.2,5,0.6,2.7,6,0.33,3.0,3,0.67,1.6,5,0.6,5.1,0,0.0,0.0,0
36967,ESPORTSTMNT06_2210305,BLUE: first_blood,RED: dragon,RED: herald,RED: dragon,RED: first_tower_bot,BLUE: first_tower_bot,BLUE: first_tower_top,RED: herald,BLUE: dragon,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: dragon,RED: first_tower_mid,BLUE: dragon,RED: baron,RED: first_tower_top,RED: dragon,BLUE: second_tower_top,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,33,0.61,3.6,6,0.67,6.1,4,0.75,4.2,5,0.6,5.8,13,0.69,4.0,1,0.0,1.0,0,0.0,0.0,2,0.5,2.8,0,0.0,0.0,2,0.5,3.3,0
36968,ESPORTSTMNT06_2210314,RED: first_blood,RED: herald,RED: first_tower_mid,RED: dragon,RED: herald,RED: first_tower_top,RED: dragon,RED: first_tower_bot,BLUE: first_tower_top,BLUE: first_tower_bot,RED: baron,RED: dragon,RED: second_tower_mid,RED: baron,RED: third_tower_mid,RED: inhibitor_mid,RED: second_tower_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5,5.0,2,0.0,1.6,7,0.43,2.6,3,0.33,5.3,3,0.33,1.9,1,1.0,3.5,1,1.0,4.0,1,1.0,12.0,3,1.0,16.0,3,0.67,6.9,0
36969,ESPORTSTMNT06_2190345,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_top,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_bot,BLUE: second_tower_top,BLUE: dragon,BLUE: first_tower_mid,BLUE: second_tower_bot,BLUE: second_tower_mid,BLUE: dragon,BLUE: baron,RED: first_tower_top,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: third_tower_mid,BLUE: nexus_tower,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,4,0.25,1.6,5,0.6,2.4,0,0.0,0.0,8,0.63,1.6,1,0.0,2.0,1,1.0,7.0,5,0.8,5.0,5,0.4,2.9,5,0.6,2.4,1
37003,ESPORTSTMNT02_2576014,RED: first_blood,RED: herald,RED: dragon,BLUE: first_tower_top,RED: herald,RED: first_tower_top,RED: dragon,RED: first_tower_bot,BLUE: dragon,BLUE: first_tower_bot,RED: dragon,BLUE: first_tower_mid,RED: baron,RED: first_tower_mid,RED: second_tower_bot,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,1.0,0,0.0,0.0,6,0.5,3.0,4,1.0,3.6,2,0.0,1.1,0,0.0,0.0,1,1.0,20.0,1,1.0,16.0,0,0.0,0.0,1,1.0,6.5,0
37004,ESPORTSTMNT02_2556418,RED: dragon,RED: first_blood,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,BLUE: first_tower_top,BLUE: herald,BLUE: first_tower_mid,BLUE: dragon,RED: first_tower_top,BLUE: second_tower_bot,BLUE: second_tower_mid,BLUE: dragon,RED: first_tower_bot,BLUE: third_tower_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.75,4.3,2,1.0,7.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,2,1.0,12.5,3,0.0,0.8,3,0.0,1.2,1
37006,ESPORTSTMNT02_2556500,RED: first_blood,RED: herald,RED: dragon,RED: herald,RED: first_tower_top,RED: dragon,BLUE: first_tower_top,RED: first_tower_bot,BLUE: first_tower_mid,RED: first_tower_mid,RED: second_tower_top,RED: baron,RED: dragon,RED: second_tower_mid,RED: third_tower_mid,RED: second_tower_bot,RED: inhibitor_mid,RED: dragon,RED: baron,RED: third_tower_bot,RED: inhibitor_mid,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1,0.0,1.0,0,0.0,0.0,0,0.0,0.0,1,0.0,1.7,3,1.0,8.5,3,0.67,2.8,0,0.0,0.0,1,1.0,7.0,1,1.0,8.0,0
37007,ESPORTSTMNT02_2556543,BLUE: first_blood,BLUE: dragon,RED: herald,BLUE: dragon,BLUE: first_tower_bot,RED: first_tower_top,RED: herald,BLUE: dragon,RED: first_tower_mid,RED: first_tower_bot,BLUE: first_tower_top,RED: dragon,RED: second_tower_mid,BLUE: first_tower_mid,RED: dragon,RED: baron,RED: third_tower_mid,RED: inhibitor_mid,RED: dragon,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: second_tower_top,RED: baron,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,0,0.0,0.0,1,0.0,1.5,5,0.8,5.2,2,0.5,4.0,4,0.75,4.0,1,1.0,2.0,2,0.5,10.0,1,1.0,9.0,0,0.0,0.0,1,1.0,6.5,0
37008,ESPORTSTMNT03_2542216,RED: dragon,RED: first_blood,BLUE: herald,RED: dragon,BLUE: first_tower_bot,RED: first_tower_top,RED: herald,RED: first_tower_mid,BLUE: first_tower_mid,RED: dragon,RED: first_tower_bot,RED: baron,BLUE: dragon,RED: second_tower_mid,BLUE: first_tower_top,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: dragon,RED: baron,RED: second_tower_top,RED: third_tower_top,RED: inhibitor_top,RED: third_tower_mid,RED: inhibitor_mid,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,1,1.0,9.0,3,0.33,3.4,0,0.0,0.0,2,0.5,5.7,0,0.0,0.0,2,0.5,2.8,3,0.33,2.7,5,0.6,4.9,0,0.0,0.0,1,1.0,11.0,0
